is_sell,Class,amount_scaled,quantity_scaled,hour,minute
0,0,-1.1426647826394896,-0.010398251971667669,6,56
0,0,-1.1426647826394896,-0.10000176950735518,6,56
1,0,-1.142885924483907,-0.09110835741469892,6,56
1,0,-1.142885924483907,-0.0951247370694469,6,56
0,0,-1.1426647826394896,-0.10000176950735518,6,56
0,0,-1.1426647826394896,-0.08881328332627147,6,56
0,0,-1.1426647826394896,-0.09942800098524833,6,56
1,0,-1.142885924483907,-0.08881328332627147,6,56
0,0,-1.1426647826394896,-0.08862202715223584,6,56
0,0,-1.1426647826394896,-0.09990614142033738,6,56
1,1,-1.1364728110015954,-0.10038428185542642,6,55
0,0,-1.1426647826394896,-0.100097397594373,6,56
0,1,-1.1426647826394896,0.6986840132653898,6,56
1,0,-1.142885924483907,-0.0951247370694469,6,56
0,0,-1.1426647826394896,-0.09741981115787433,6,56
1,0,-1.142885924483907,-0.019004779803270522,6,56
1,0,-1.142885924483907,-0.10038428185542642,6,56
1,0,-1.142885924483907,0.02259343804947661,6,56
1,0,-1.142885924483907,-0.09971488524630176,6,56
0,0,-1.1426647826394896,-0.0951247370694469,6,56
0,0,-1.1426647826394896,-0.10028865376840862,6,56
0,0,-1.1426647826394896,-0.08231057340906042,6,56
0,0,-1.1426647826394896,-0.09971488524630176,6,56
0,0,-1.1426647826394896,-0.09885423246314148,6,56
1,0,-1.142885924483907,-0.0951247370694469,6,56
0,0,-1.1426647826394896,-0.06433249304971224,6,56
0,0,-1.1426647826394896,-0.09493348089541129,6,56
0,0,-1.1426647826394896,-0.07590349157886718,6,56
1,0,-1.142885924483907,-0.09885423246314148,6,56
0,0,-1.1426647826394896,-0.100097397594373,6,56
0,0,-1.1426647826394896,-0.10019302568139081,6,56
0,0,-1.1426647826394896,-0.08881328332627147,6,56
0,0,-1.1426647826394896,-0.09875860437612366,6,56
0,0,-1.1426647826394896,-0.0951247370694469,6,56
0,0,-1.1426647826394896,-0.09885423246314148,6,56
1,0,-1.142885924483907,-0.09885423246314148,6,56
1,0,-1.142885924483907,-0.08881328332627147,6,56
0,0,-1.1426647826394896,-0.09933237289823052,6,56
0,0,-1.1426647826394896,-0.09885423246314148,6,56
0,0,-1.1426647826394896,-0.09894986055015928,6,56
1,0,-1.142885924483907,-0.09885423246314148,6,56
0,0,-1.1426647826394896,-0.08881328332627147,6,56
0,0,-1.1426647826394896,-0.10038428185542642,6,56
0,0,-1.1426647826394896,-0.0991411167241949,6,56
0,0,-1.1426647826394896,-0.100097397594373,6,56
1,0,-1.142885924483907,-0.09502910898242908,6,56
1,0,-1.142885924483907,-0.0951247370694469,6,56
0,0,-1.1426647826394896,-0.08881328332627147,6,56
1,0,-1.142885924483907,-0.08661383732486186,6,56
1,0,-1.142885924483907,-0.10019302568139081,6,56
1,0,-1.142885924483907,-0.08957830802241395,6,56
0,0,-1.1426647826394896,-0.08890891141328928,6,56
0,0,-1.1426647826394896,-0.09722855498383871,6,56
0,0,-1.1426647826394896,-0.0951247370694469,6,56
1,0,-1.142885924483907,-0.08881328332627147,6,56
0,0,-1.1426647826394896,-0.09923674481121272,6,56
1,0,-1.142885924483907,-0.0951247370694469,6,56
1,0,-1.142885924483907,-0.0891001675873249,6,56
0,0,-1.1426647826394896,-0.04864948677879148,6,56
